strength,heat,stability,workability,corrosion,quantum_drift,cluster,cluster_name,score_overall,score_struct,score_high_temp,score_outer,score_catalyst,score_superconductor
39.3022873538546,13.801027526958476,7.1391081222419785,3.5472988921057365,49.01025848995969,-0.5862681544914814,2,Cluster2,128.8067749545719,95.62748250005993,,106.91101937919896,,
17.05089532837954,11.236057063693304,5.736441064672061,10.290984928754302,49.65529872731129,0.4433853222201832,3,Cluster3,83.47226582327308,47.88109546339364,,117.61529538009006,,
29.059905028021475,19.00889568966616,5.935406380767009,5.488179695776565,48.60310212328294,-0.0833552137294554,1,Cluster1,112.9941010126599,76.44401225829708,58.441472667245336,108.40617698061422,,
20.2248135786984,5.234623727561574,6.80400155899995,4.81161896433607,49.730564352442734,0.2230438841039012,3,Cluster3,82.9383009977438,53.0498974755736,,110.08055793088954,,
21.47460084098677,18.603584501783907,2.9143167410112483,5.693374092678324,49.454984627878616,0.3297492209243408,1,Cluster1,93.16869143462844,,50.693911554610274,108.90718876528034,,
17.218867968967118,14.718317567218088,1.966630783110648,6.1960293011883625,49.55520942386215,-0.6276887480156613,3,Cluster3,79.3539302943279,,,109.38777819106217,,
48.84010635336882,11.614745027980227,7.681520331827098,2.266013697129939,48.20330141014643,0.2432083957858777,2,Cluster2,145.80868739031084,114.76665732268253,,,,
14.73666226814859,20.86698968502287,4.519561958030176,11.359444652443624,49.110391596675576,0.1056525886129444,0,Cluster0,87.24892269431197,46.58050972724093,53.56904616784374,117.51973115103168,,
22.406239028882112,14.43937948329201,6.3937029939610746,10.137652854145449,49.78388904596221,0.0443541615697517,3,Cluster3,98.75882882048192,61.578368128782095,,117.97110887012315,,
16.303007324019326,20.97482979253116,3.392858475889202,8.650277586660458,48.894412584020806,-0.8038964107162788,0,Cluster0,86.63858082902797,,53.09207351760304,112.4606707859769,,
21.39326196891353,18.899737577769784,5.263247833937605,4.093758168418852,48.657801376648095,-0.5378433680060493,1,Cluster1,95.41906967103067,59.593421109612315,53.490432289930915,106.08786392289328,,
25.25080554590328,6.226477609488275,8.402426125005055,4.192529506383897,49.74455330799892,-0.3012519182680874,2,Cluster2,95.99901737772574,65.91723716579018,,109.97911393807622,12.591868238528544,
17.447576723846407,11.344854831519008,4.560260606506442,9.802704724018463,49.739025119296734,-0.1802277733404887,3,Cluster3,82.6710363372886,47.22774399987149,,116.46223762787439,,
14.0206142323772,7.865573528742439,3.427711649601932,12.115489147016405,49.76682645805413,-0.2024660882035449,3,Cluster3,71.78706118223145,,,119.42074246143385,,
28.637053576794106,3.386831808874656,6.414531102223879,6.587779305786084,49.30810704822128,0.0103324893871228,2,Cluster2,98.22034630341524,68.57898722197423,,111.70514860623364,,
31.23731589261604,10.012100049724124,4.889636527664589,4.1933647805182295,49.03696185586654,-0.0884559335530458,2,Cluster2,106.34789401109242,74.72668066803797,,106.8087891463427,,
36.805531322321805,2.341210674922456,7.454740167104456,4.64976039337316,49.84477810398245,-0.2922787521336231,2,Cluster2,114.08937406676694,85.6714994806279,,110.39156688157686,23.222526072282545,
17.58191676415716,11.432663449718788,4.892529682781617,10.708249736931828,49.70924484191618,0.4052973889658382,3,Cluster3,83.7387414026637,47.813662388380294,,117.92712913062093,,
20.050878357007544,10.578263139444031,8.271422343699516,4.552733887029715,49.70236403850053,0.0365199889685114,3,Cluster3,90.178182342805,57.76150181031787,,110.36954007939539,,
12.665587624008882,24.032738255080137,3.6189035096750337,11.735941841937487,49.086324657888056,-0.5232200537805213,0,Cluster0,84.6801819637427,,57.75556380494949,117.58601383351986,,
17.59353860296208,27.38121143922676,4.516304434746592,8.477798976294643,48.90988712398257,-0.71778527032258,0,Cluster0,97.31880307708684,54.93435430733485,67.71660397951986,112.7946249297804,,
17.87007901025071,29.035938691762208,3.4054768073241504,6.883097043510522,48.418768038722526,-0.1723263700423444,0,Cluster0,97.36291809432404,,70.32623051095274,,,
20.28105701183761,10.012100049724124,4.889636527664589,4.1933647805182295,49.03696185586654,-0.3289378333820065,3,Cluster3,84.19489434970662,52.57368100665216,,106.8087891463427,,
13.88429959389933,25.07863931441208,4.895610232674586,9.787060258831184,49.1606186658062,-0.0962450999996154,0,Cluster0,89.5682482135417,47.55508909401697,61.9469161084486,115.44963283619646,,
13.910926443976358,26.32795770386272,3.1767475716121565,9.926340390604093,49.12217652202269,-0.2717994105993055,0,Cluster0,88.16739099494777,,62.65222649602612,114.7222374157576,,
15.281216261702152,25.593422714027035,3.5345667755050574,10.101527738477817,49.17192160056552,-0.8140765522794292,0,Cluster0,90.28035351793116,,61.95498205827049,115.26341819660028,,
22.72223853970879,9.059786054747129,7.669417562687978,5.007744260480692,49.19065243376423,0.4657045381371453,3,Cluster3,92.641883287182,61.01279191268597,,109.72763003959348,,
40.0691785475361,12.20882106276597,5.698336372396492,3.252769150130254,49.40034807827427,-0.1962212941572225,2,Cluster2,127.02502003647794,94.59405089089269,,106.52901806794216,,
37.23072644287248,6.226477609488276,8.402426125005055,4.192529506383897,49.74455330799892,-0.1885187460043445,2,Cluster2,120.07159234392788,89.98981213199234,,109.97911393807622,,
32.434299140992806,13.972095287708644,5.001528338664929,4.172386006267007,48.95588901963036,-0.4730588097762841,2,Cluster2,112.43406478086405,78.88387962406104,,106.6711212179937,,
32.7242096055817,19.5825008784462,6.285658958809556,4.282233459125072,48.99122297375288,0.2679163368491613,1,Cluster1,120.82822040741375,84.40024175175168,61.67880735006823,107.54862561559816,,
14.151267602594968,25.179231401003864,3.773935382486072,9.4919444337593,49.05125001283192,-0.1572617977643839,0,Cluster0,88.25700510545414,,61.1294010869091,114.22738436754582,,
20.631905332916507,10.406296430987949,2.2848462519306576,6.0596915617907126,49.60974851219109,-0.3460324473413516,3,Cluster3,82.5860640643665,,,109.45145749303357,,
22.03212022899842,14.07159119558218,2.6567190632787225,6.412707860803465,49.57517422502441,0.8350964771915405,3,Cluster3,89.2797548142195,,,110.09776977289339,,
22.76230734534086,12.455831829772954,2.780274318507052,6.550395751898459,49.5688836308922,-0.5981675564210612,3,Cluster3,89.61233013318953,,,110.35349804888563,,
18.851404947929968,5.7912806690263405,5.002862142783392,12.365009218565394,49.90019787791121,-0.0659027060383006,3,Cluster3,82.06508462126136,48.03684073850989,,120.8493406550622,,
32.454582907481,5.262327738381089,7.054000681062552,5.691801870206982,49.2610969523672,-0.2351709547360597,2,Cluster2,107.99377303148795,77.88615975101031,,110.58689705057614,16.093313391439597,
21.82888125510254,18.506462613337654,2.86293197499937,6.836783154057831,49.47434409326108,-0.6066983234228966,1,Cluster1,94.00748838627835,,50.486948667514504,110.6353289051086,,
30.966890391064787,11.907357611214923,7.285891189611921,5.174924331545133,49.20922867482228,0.2136263848211449,2,Cluster2,111.74842529612494,78.60266998733378,,109.82378944176823,,
